"id","participant_id","group_name","event_type","element_id","task_id","timestamp","metadata","session_start"
"1114","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","source-link",,"2026-06-21 17:21:02.375138+00","{""url"":""https://www.gs1.org/standards/barcodes"",""phase"":""part2"",""domain"":""gs1.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:21:02.093Z"",""message_id"":""1782062447488"",""hover_duration_ms"":222}","2026-06-21 17:05:04.051+00"
"1081","6d7771da-aa68-4091-bbc1-576889442301","gamma","setting-toggle","auto-expand-toggle",,"2026-06-21 17:11:02.484713+00","{""group"":""gamma"",""phase"":""part1"",""setting"":""auto_expand_highlights"",""username"":""vj"",""client_ts"":""2026-06-21T17:11:02.294Z"",""new_value"":true,""timestamp"":""2026-06-21T17:11:02.294Z""}","2026-06-21 17:05:04.051+00"
"1072","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","source-link",,"2026-06-21 17:07:05.714336+00","{""url"":""https://www.bipm.org/en/measurement-units/si-defining-constants"",""phase"":""part1"",""domain"":""bipm.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:07:05.522Z"",""message_id"":""1782061596162"",""hover_duration_ms"":939}","2026-06-21 17:05:04.051+00"
"1078","6d7771da-aa68-4091-bbc1-576889442301","gamma","expand-open","highlight-seg_1582",,"2026-06-21 17:11:01.231875+00","{""label"":""yellow"",""phase"":""part1"",""username"":""vj"",""client_ts"":""2026-06-21T17:11:01.041Z"",""message_id"":""1782061738458"",""highlighted_text"":""Rebound-Effekt verstanden werden, bei dem eine effizientere Nutzung vor allem dazu führt, dass dieselbe Ressource häufiger verwendet wird""}","2026-06-21 17:05:04.051+00"
"1070","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","source-link",,"2026-06-21 17:07:04.831082+00","{""url"":""https://de.wikipedia.org/wiki/Plancksches_Wirkungsquantum"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:07:04.578Z"",""message_id"":""1782061596162"",""hover_duration_ms"":2600}","2026-06-21 17:05:04.051+00"
"1075","6d7771da-aa68-4091-bbc1-576889442301","gamma","message-send","chat-input",,"2026-06-21 17:10:09.192576+00","{""phase"":""part1"",""message"":""Lt. Faktenabgleich hast du hier widersprüchliche Infos gegeben. Bitte nochmal neu und in 3 Sätzen und zu 100% korrekt"",""username"":""vj"",""client_ts"":""2026-06-21T17:10:08.773Z"",""message_index"":4}","2026-06-21 17:05:04.051+00"
"1083","6d7771da-aa68-4091-bbc1-576889442301","gamma","message-send","chat-input",,"2026-06-21 17:13:17.5757+00","{""phase"":""part1"",""message"":""Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?"",""username"":""vj"",""client_ts"":""2026-06-21T17:13:17.188Z"",""message_index"":6}","2026-06-21 17:05:04.051+00"
"1077","6d7771da-aa68-4091-bbc1-576889442301","gamma","hover","highlight-chevron-seg_1582",,"2026-06-21 17:11:01.059603+00","{""label"":""yellow"",""phase"":""part1"",""username"":""vj"",""client_ts"":""2026-06-21T17:11:00.879Z"",""message_id"":""1782061738458"",""would_action"":""expand-open"",""currently_expanded"":false}","2026-06-21 17:05:04.051+00"
"1105","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-start","source-link",,"2026-06-21 17:19:45.850425+00","{""url"":""https://de.wikipedia.org/wiki/Halleyscher_Komet"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:19:45.469Z"",""message_id"":""1782062370297""}","2026-06-21 17:05:04.051+00"
"1076","6d7771da-aa68-4091-bbc1-576889442301","gamma","setting-toggle","auto-expand-toggle",,"2026-06-21 17:10:59.353484+00","{""group"":""gamma"",""phase"":""part1"",""setting"":""auto_expand_highlights"",""username"":""vj"",""client_ts"":""2026-06-21T17:10:58.955Z"",""new_value"":false,""timestamp"":""2026-06-21T17:10:58.955Z""}","2026-06-21 17:05:04.051+00"
"1094","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-start","source-link",,"2026-06-21 17:15:27.075609+00","{""url"":""https://de.wikipedia.org/wiki/Hubble-Weltraumteleskop"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:15:26.670Z"",""message_id"":""1782062059613""}","2026-06-21 17:05:04.051+00"
"1095","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","source-link",,"2026-06-21 17:15:27.078345+00","{""url"":""https://de.wikipedia.org/wiki/Hubble-Weltraumteleskop"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:15:26.682Z"",""message_id"":""1782062059613"",""hover_duration_ms"":12}","2026-06-21 17:05:04.051+00"
"1067","6d7771da-aa68-4091-bbc1-576889442301","gamma","login","login-form-submit",,"2026-06-21 17:05:05.945898+00","{""id"":""6d7771da-aa68-4091-bbc1-576889442301"",""group"":""gamma"",""phase"":""part1"",""username"":""vj"",""client_ts"":""2026-06-21T17:05:04.051Z"",""participantId"":""6d7771da-aa68-4091-bbc1-576889442301""}","2026-06-21 17:05:04.051+00"
"1071","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-start","source-link",,"2026-06-21 17:07:04.944607+00","{""url"":""https://www.bipm.org/en/measurement-units/si-defining-constants"",""phase"":""part1"",""domain"":""bipm.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:07:04.583Z"",""message_id"":""1782061596162""}","2026-06-21 17:05:04.051+00"
"1124","6d7771da-aa68-4091-bbc1-576889442301","gamma","logout","chat-logout-button",,"2026-06-21 17:22:58.864128+00","{""group"":""gamma"",""phase"":""part2"",""username"":""vj"",""client_ts"":""2026-06-21T17:22:58.695Z"",""timestamp"":""2026-06-21T17:22:58.695Z""}","2026-06-21 17:05:04.051+00"
"1123","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","source-link",,"2026-06-21 17:22:57.654142+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:22:57.484Z"",""message_id"":""1782062484724"",""hover_duration_ms"":5}","2026-06-21 17:05:04.051+00"
"1106","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","source-link",,"2026-06-21 17:19:45.894639+00","{""url"":""https://de.wikipedia.org/wiki/Halleyscher_Komet"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:19:45.508Z"",""message_id"":""1782062370297"",""hover_duration_ms"":39}","2026-06-21 17:05:04.051+00"
"1090","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","highlight-source-seg_151",,"2026-06-21 17:14:26.980515+00","{""url"":""https://science.nasa.gov/mission/hubble/overview/about-hubble/"",""phase"":""part1"",""username"":""vj"",""client_ts"":""2026-06-21T17:14:26.579Z"",""message_id"":""1782062059613"",""hover_duration_ms"":488}","2026-06-21 17:05:04.051+00"
"1079","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-start","highlight-source-seg_1582",,"2026-06-21 17:11:01.930099+00","{""url"":""https://de.wikipedia.org/wiki/Jevons-Paradoxon"",""phase"":""part1"",""username"":""vj"",""client_ts"":""2026-06-21T17:11:01.732Z"",""message_id"":""1782061738458""}","2026-06-21 17:05:04.051+00"
"1080","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","highlight-source-seg_1582",,"2026-06-21 17:11:02.226007+00","{""url"":""https://de.wikipedia.org/wiki/Jevons-Paradoxon"",""phase"":""part1"",""username"":""vj"",""client_ts"":""2026-06-21T17:11:01.749Z"",""message_id"":""1782061738458"",""hover_duration_ms"":17}","2026-06-21 17:05:04.051+00"
"1101","6d7771da-aa68-4091-bbc1-576889442301","gamma","message-send","chat-input",,"2026-06-21 17:18:01.506581+00","{""phase"":""part2"",""message"":""Was ist das Ellsberg-Paradoxon in der Entscheidungstheorie?"",""username"":""vj"",""client_ts"":""2026-06-21T17:18:01.102Z"",""message_index"":3}","2026-06-21 17:05:04.051+00"
"1102","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-start","source-link",,"2026-06-21 17:18:09.36455+00","{""url"":""https://de.wikipedia.org/wiki/Avogadro-Konstante"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:18:08.984Z"",""message_id"":""1782062196427""}","2026-06-21 17:05:04.051+00"
"1109","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","source-link",,"2026-06-21 17:20:24.049499+00","{""url"":""https://mars.nasa.gov/"",""phase"":""part2"",""domain"":""mars.nasa.gov"",""username"":""vj"",""client_ts"":""2026-06-21T17:20:23.681Z"",""message_id"":""1782062400345"",""hover_duration_ms"":17}","2026-06-21 17:05:04.051+00"
"1100","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","source-link",,"2026-06-21 17:17:46.693056+00","{""url"":""https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:17:46.317Z"",""message_id"":""1782062247929"",""hover_duration_ms"":11}","2026-06-21 17:05:04.051+00"
"1093","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","source-link",,"2026-06-21 17:14:56.339374+00","{""url"":""https://de.wikipedia.org/wiki/Hubble-Weltraumteleskop"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:14:55.937Z"",""message_id"":""1782062059613"",""hover_duration_ms"":12}","2026-06-21 17:05:04.051+00"
"1086","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","highlight-source-seg_151",,"2026-06-21 17:13:31.441061+00","{""url"":""https://science.nasa.gov/moon/facts/"",""phase"":""part1"",""username"":""vj"",""client_ts"":""2026-06-21T17:13:31.053Z"",""message_id"":""1782062003483"",""hover_duration_ms"":418}","2026-06-21 17:05:04.051+00"
"1068","6d7771da-aa68-4091-bbc1-576889442301","gamma","message-send","chat-input",,"2026-06-21 17:06:30.551836+00","{""phase"":""part1"",""message"":""Servus. Ich benötige die korrekte Antwort für folgende Frage: Welcher exakte Zahlenwert definiert seit der SI-Neudefinition die Planck-Konstante h?\n\n###Gib mir bitte nur die Antwort und eine kurze Begrünung."",""username"":""vj"",""client_ts"":""2026-06-21T17:06:30.160Z"",""message_index"":1}","2026-06-21 17:05:04.051+00"
"1107","6d7771da-aa68-4091-bbc1-576889442301","gamma","message-send","chat-input",,"2026-06-21 17:19:54.71665+00","{""phase"":""part2"",""message"":""Wie lange dauert ein mittlerer Sonnentag auf dem Mars?"",""username"":""vj"",""client_ts"":""2026-06-21T17:19:54.334Z"",""message_index"":5}","2026-06-21 17:05:04.051+00"
"1092","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-start","source-link",,"2026-06-21 17:14:56.103588+00","{""url"":""https://de.wikipedia.org/wiki/Hubble-Weltraumteleskop"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:14:55.925Z"",""message_id"":""1782062059613""}","2026-06-21 17:05:04.051+00"
"1091","6d7771da-aa68-4091-bbc1-576889442301","gamma","message-send","chat-input",,"2026-06-21 17:14:55.197293+00","{""phase"":""part1"",""message"":""Wie tief ist das Challenger Deep im Marianengraben?"",""username"":""vj"",""client_ts"":""2026-06-21T17:14:54.799Z"",""message_index"":8}","2026-06-21 17:05:04.051+00"
"1069","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-start","source-link",,"2026-06-21 17:07:02.370951+00","{""url"":""https://de.wikipedia.org/wiki/Plancksches_Wirkungsquantum"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:07:01.978Z"",""message_id"":""1782061596162""}","2026-06-21 17:05:04.051+00"
"1122","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-start","source-link",,"2026-06-21 17:22:57.646823+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:22:57.479Z"",""message_id"":""1782062484724""}","2026-06-21 17:05:04.051+00"
"1082","6d7771da-aa68-4091-bbc1-576889442301","gamma","message-send","chat-input",,"2026-06-21 17:12:36.02978+00","{""phase"":""part1"",""message"":""Wie lange dauert eine vollständige Rotation der Venus um ihre eigene Achse?"",""username"":""vj"",""client_ts"":""2026-06-21T17:12:35.610Z"",""message_index"":5}","2026-06-21 17:05:04.051+00"
"1073","6d7771da-aa68-4091-bbc1-576889442301","gamma","message-send","chat-input",,"2026-06-21 17:07:43.061607+00","{""phase"":""part1"",""message"":""Danke. Nun benötige ich bitte für folgende Frage die Antwort: Welche Zahl gehört zur heutigen SI-Definition der Sekunde über Caesium-133?"",""username"":""vj"",""client_ts"":""2026-06-21T17:07:42.670Z"",""message_index"":2}","2026-06-21 17:05:04.051+00"
"1113","6d7771da-aa68-4091-bbc1-576889442301","gamma","source-link-hover-end","source-link",,"2026-06-21 17:21:02.228115+00","{""url"":""https://de.wikipedia.org/wiki/Universal_Product_Code"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""vj"",""client_ts"":""2026-06-21T17:21:01.854Z"",""message_id"":""1782062447488"",""hover_duration_ms"":1061}","2026-06-21 17:05:04.051+00"
"1087","6d7771da-aa68-4091-bbc1-576889442301","gamma","message-send","chat-input",,"2026-06-21 17:14:13.935913+00","{""phase"":""part1"",""message"":""Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?"",""username"":""vj"",""client_ts"":""2026-06-21T17:14:13.487Z"",""message_index"":7}","2026-06-21 17:05:04.051+00"
"976","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","paste","chat-input",,"2026-06-21 13:10:13.588399+00","{""phase"":""part1"",""username"":""airina"",""client_ts"":""2026-06-21T13:10:13.237Z"",""timestamp"":""2026-06-21T13:10:13.236Z"",""pasted_length"":64,""pasted_content"":""Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.\r\n"",""input_length_before"":0}","2026-06-21 13:06:14.312+00"
"988","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","message-send","chat-input",,"2026-06-21 13:14:13.346477+00","{""phase"":""part1"",""message"":""Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol"",""username"":""airina"",""client_ts"":""2026-06-21T13:14:13.203Z"",""message_index"":6}","2026-06-21 13:06:14.312+00"
"970","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","paste","chat-input",,"2026-06-21 13:08:36.091754+00","{""phase"":""part1"",""username"":""airina"",""client_ts"":""2026-06-21T13:08:35.753Z"",""timestamp"":""2026-06-21T13:08:35.753Z"",""pasted_length"":18,""pasted_content"":""Standardatmosphäre"",""input_length_before"":0}","2026-06-21 13:06:14.312+00"
"973","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","source-link-hover-start","highlight-source-seg_108",,"2026-06-21 13:09:47.018912+00","{""url"":""https://physics.nist.gov/cgi-bin/cuu/Value?stdatm"",""phase"":""part1"",""username"":""airina"",""client_ts"":""2026-06-21T13:09:46.689Z"",""message_id"":""1782047331120""}","2026-06-21 13:06:14.312+00"
"987","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","paste","chat-input",,"2026-06-21 13:14:12.921174+00","{""phase"":""part1"",""username"":""airina"",""client_ts"":""2026-06-21T13:14:12.569Z"",""timestamp"":""2026-06-21T13:14:12.569Z"",""pasted_length"":74,""pasted_content"":""Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol"",""input_length_before"":0}","2026-06-21 13:06:14.312+00"
"969","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","message-send","chat-input",,"2026-06-21 13:08:26.690509+00","{""phase"":""part1"",""message"":""standard atmosphare werte in pascal"",""username"":""airina"",""client_ts"":""2026-06-21T13:08:26.341Z"",""message_index"":2}","2026-06-21 13:06:14.312+00"
"984","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","source-link-hover-start","highlight-source-seg_174",,"2026-06-21 13:13:50.80955+00","{""url"":""https://science.nasa.gov/solar-system/comets/1p-halley/"",""phase"":""part1"",""username"":""airina"",""client_ts"":""2026-06-21T13:13:50.476Z"",""message_id"":""1782047599793""}","2026-06-21 13:06:14.312+00"
"971","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","message-send","chat-input",,"2026-06-21 13:08:45.435334+00","{""phase"":""part1"",""message"":""was ist die Standardatmosphäre werte in Pascal"",""username"":""airina"",""client_ts"":""2026-06-21T13:08:45.113Z"",""message_index"":3}","2026-06-21 13:06:14.312+00"
"972","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","source-link-hover-start","highlight-source-seg_108",,"2026-06-21 13:09:46.85665+00","{""url"":""https://physics.nist.gov/cgi-bin/cuu/Value?stdatm"",""phase"":""part1"",""username"":""airina"",""client_ts"":""2026-06-21T13:09:46.490Z"",""message_id"":""1782047331120""}","2026-06-21 13:06:14.312+00"
"968","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","message-send","chat-input",,"2026-06-21 13:07:41.994675+00","{""phase"":""part1"",""message"":""was ist die wert von avogadro constant"",""username"":""airina"",""client_ts"":""2026-06-21T13:07:41.626Z"",""message_index"":1}","2026-06-21 13:06:14.312+00"
"967","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","login","login-form-submit",,"2026-06-21 13:06:15.856718+00","{""id"":""78ab412b-e66b-4894-b99b-49982c2a9bfb"",""group"":""alpha"",""phase"":""part1"",""username"":""airina"",""client_ts"":""2026-06-21T13:06:14.313Z"",""participantId"":""78ab412b-e66b-4894-b99b-49982c2a9bfb""}","2026-06-21 13:06:14.312+00"
"985","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","source-link-click","highlight-source-seg_174",,"2026-06-21 13:13:51.060656+00","{""url"":""https://science.nasa.gov/solar-system/comets/1p-halley/"",""phase"":""part1"",""title"":""NASA: 1P/Halley"",""username"":""airina"",""client_ts"":""2026-06-21T13:13:50.936Z"",""message_id"":""1782047599793""}","2026-06-21 13:06:14.312+00"
"975","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","source-link-hover-end","highlight-source-seg_108",,"2026-06-21 13:09:47.507121+00","{""url"":""https://physics.nist.gov/cgi-bin/cuu/Value?stdatm"",""phase"":""part1"",""username"":""airina"",""client_ts"":""2026-06-21T13:09:46.523Z"",""message_id"":""1782047331120"",""hover_duration_ms"":33}","2026-06-21 13:06:14.312+00"
"986","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","source-link-hover-end","highlight-source-seg_174",,"2026-06-21 13:13:51.265358+00","{""url"":""https://science.nasa.gov/solar-system/comets/1p-halley/"",""phase"":""part1"",""username"":""airina"",""client_ts"":""2026-06-21T13:13:50.957Z"",""message_id"":""1782047599793"",""hover_duration_ms"":481}","2026-06-21 13:06:14.312+00"
"980","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","source-link-hover-start","source-link",,"2026-06-21 13:13:15.727636+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""airina"",""client_ts"":""2026-06-21T13:13:15.526Z"",""message_id"":""1782047420024""}","2026-06-21 13:06:14.312+00"
